LINK	ORIGINAL	TAKEN	UPLOADED	TITLE	PHOTOGRAPHER	PHOTOGRAPHERLOC	DESC	VIEWS	TAG	COCODESC1	COCODESC2	COCODESC3	COCODESC4	COCODESC5	LATITUDE	LONGITUDE	COUNTRY	COCOTAG	COCOTAGDESC	COCOKEY	COCOSTUFF	STUFFDESC	X	Y	Z	AA	AB	AC	AD	AE	AF	AG	AH	AI	AJ	AK	AL	AM	AN	AO	AP	AQ	AR	AS	AT	AU	AV	AW	AX	AY	AZ	BA	BB	BC	BD	BE	BF	BG	BH	BI	BJ	BK	BL	BM	BN	BO	BP	BQ	BR	BS	BT	BU	BV
http://flickr.com/photo.gne?id=1369242172_c513eeecb4_z.jpg	http://farm2.staticflickr.com/1389/1369242172_c513eeecb4_z.jpg	2007-09-06 11:07:28	2007-09-13	Yoink!	The Other Dan	Canada		65	doughnuts; donuts; krispy; kreme; 	A hand reaching into a box of donuts on a counter.	A person reaching into an open box of doughnuts	There is a box filled with glazed doughnuts	Hand reaching into a box to pick up a glazed donut	Person reaching into a basket filled with doughnuts. 	43.387062	-80.409064	Canada	./database/coco_tag/383337.png	dining table; person; donut; donut; donut; donut; donut; donut; donut; person; donut; 	./database/coco_key/383337.png	./database/coco_stuff/383337.png	cardboard; cloth; clothes; food-other; plastic; table; wall-concrete; other; 																																																			
http://flickr.com/photo.gne?id=2508706790_85dd3ed407_z.jpg	http://farm3.staticflickr.com/2122/2508706790_85dd3ed407_z.jpg	2008-05-17 11:43:49	2008-05-20	Cursos de surf 2008	Miguel Navaza	Carballo / A Coruña - Surigao / Mindanao, Spain -  Philippines	Beatriz Valeiro y Belén Mato (izquierda a derecha) comentando los percances durante su primera clase de surf..¿Cual de las dos manera de llevar la tabla de surf te parece mas adecuada)	426	beach; cursillista; curso; galicia; playa; razo; surf; surfboard; surfing; surfcamp; camp; wave; ola; 	Surfers holding boards standing in water at ocean.	Two people standing in the surf with their surfboards.	A couple of women are at the beach with surfboards	A couple of people with surfboards in the water.	two people holding surf boards in a body of water	43.295636	-8.694133	Spain	./database/coco_tag/170613.png	person; surfboard; surfboard; person; 	./database/coco_key/170613.png	./database/coco_stuff/170613.png	sea; sky-other; other; 																																																			
http://flickr.com/photo.gne?id=7883159938_532599fb95_z.jpg	http://farm9.staticflickr.com/8296/7883159938_532599fb95_z.jpg	2012-07-21 11:20:53	2012-08-28	Surfers	Dan Cove	Bristol, UK		99	Croyde; Holiday; sea; seaside; beach; water; surf; surfing; surfers; wave; waves; blue; ocean; surfboards; devon; uk; 	A group of people are taking surfing lessons.	A group of men, women and children walking toward the water with surfboards.	A mixed age group is going toward the ocean with surfboards.	A group of surfers are carrying their surf boards into the ocean.	Several people are getting ready to enter the water for surfing.	51.13475	-4.229939	United Kingdom	./database/coco_tag/326174.png	surfboard; surfboard; surfboard; surfboard; person; person; person; person; person; surfboard; person; person; 	./database/coco_key/326174.png	./database/coco_stuff/326174.png	mountain; sand; sea; sky-other; other; 																																																			
http://flickr.com/photo.gne?id=6475867069_80f624406c_z.jpg	http://farm8.staticflickr.com/7145/6475867069_80f624406c_z.jpg	2011-12-06 14:10:24	2011-12-08	_DSC0318	Joris Guittonneau	NULL		199	Wind-Surf; Surf; Planche-a-voile; collignon; 	a man riding a blue surfboard on top of a wave.	A young surfer is surfing in the middle of an ocean. 	A surfer riding the top of a choppy wave	A man in a wetsuit on a blue surfboard.	a person riding a surf board on a wave	49.656311	-1.562751	France	./database/coco_tag/513524.png	person; surfboard; 	./database/coco_key/513524.png	./database/coco_stuff/513524.png	sea; sky-other; other; 																																																			
http://flickr.com/photo.gne?id=6023604756_1f27626677_z.jpg	http://farm7.staticflickr.com/6202/6023604756_1f27626677_z.jpg	2011-07-07 22:59:09	2011-08-08	grupo-santiago-b-53	Miguel Navaza	Carballo / A Coruña - Surigao / Mindanao, Spain -  Philippines		67	surf; surf school; surf camps; costa; da; morte; surfcamp; razo; surfing; galicia; bodyboard; bodyboarding; 	A group of people swimming in the ocean with a surfboard.	A woman and children surfing in the ocean.	Children are riding surfboards close to the shore.	People inside the water at the beach with their surf boards	An instructor is teaching the little girl how to surf.	43.293106	-8.695077	Spain	./database/coco_tag/274066.png	person; person; person; surfboard; person; person; surfboard; surfboard; surfboard; 	./database/coco_key/274066.png	./database/coco_stuff/274066.png	sea; other; 																																																			
http://flickr.com/photo.gne?id=6009339425_6bcea8ebff_z.jpg	http://farm7.staticflickr.com/6026/6009339425_6bcea8ebff_z.jpg	2011-07-04 16:52:21	2011-08-04	curso-surf-04-julio-116	Miguel Navaza	Carballo / A Coruña - Surigao / Mindanao, Spain -  Philippines		69	surf; surf school; surf camps; razo; surfing; galicia; bodyboard; bodyboarding; 	A man with long hair wearing a red suit surfing. 	a man that is on a surfboard in water	a man on a surfboard in the water at the beach	A man starting to stand up on a surfboard in the ocean.	A man in a wet suit is surfing.	43.29523	-8.689563	Spain	./database/coco_tag/278973.png	person; surfboard; 	./database/coco_key/278973.png	./database/coco_stuff/278973.png	sea; other; 																																																			
http://flickr.com/photo.gne?id=5896700879_9765d74a6f_z.jpg	http://farm6.staticflickr.com/5075/5896700879_9765d74a6f_z.jpg	2011-06-02 16:30:48	2011-07-03	Curso 2 junio 2011-48	Miguel Navaza	Carballo / A Coruña - Surigao / Mindanao, Spain -  Philippines	ESCUELA SURF&amp;ROCK.Curso de Surf de iniciación en Playa de Razo, Galicia, Spain..<a href="http://www.surfandrock.com" rel="noreferrer nofollow">www.surfandrock.com</a>	113		A man on a surfboard, who is riding a wave.	A man riding a wave on top of a surfboard in the ocean.	a young man on a surfboard, surfing a wave	A guy in a wet suite riding a surfboard on a wave.	Surfer riding out end of wave with large breaking wave in background.	43.292458	-8.698672	Spain	./database/coco_tag/320696.png	person; surfboard; 	./database/coco_key/320696.png	./database/coco_stuff/320696.png	sea; sky-other; other; 																																																			
http://flickr.com/photo.gne?id=5479870808_c97841557d_z.jpg	http://farm6.staticflickr.com/5012/5479870808_c97841557d_z.jpg	2011-02-26 11:41:20	2011-02-26	Wipeout	Luis Parravicini	Necochea, Argentina		160	necochea; playa; beach; water; agua; ocean; oceano; mar; sea; surf; 	Guy falling off his surfboard after losing battle with the wave	A man on a surfboard riding a wave.	A man in shorts falling off of his surfboard	A man is falling off a wave in the ocean.	A man in blue shorts on surfboard riding a wave.	-38.583599	-58.721065	Argentina	./database/coco_tag/485071.png	person; surfboard; 	./database/coco_key/485071.png	./database/coco_stuff/485071.png	sea; sky-other; other; 																																																			
http://flickr.com/photo.gne?id=9116234211_a008c7d23c_z.jpg	http://farm8.staticflickr.com/7296/9116234211_a008c7d23c_z.jpg	2013-05-01 15:31:50	2013-06-23	Room 4: the bed	Diane Duane	Ireland		229		A clean bed in a hotel room with towels and soap laid out	Bed made with folded towels and walls with window	A hotel room bed with folded towels on the corner.	folded towels sitting on a bed in a hotel room	A white bed topped with lots of pillows and a wooden headboard.	53.431549	-6.246075	Ireland	./database/coco_tag/71451.png	bed; 	NULL	./database/coco_stuff/71451.png	blanket; door-stuff; metal; wall-concrete; window-other; other; 																																																			
http://flickr.com/photo.gne?id=8958494997_01edcae014_z.jpg	http://farm8.staticflickr.com/7440/8958494997_01edcae014_z.jpg	2013-06-04 18:12:50	2013-06-05	Michael Llodra - Nicolas Mahut v. Marcel Granollers - Marc Lopez	Jean-Phi92	Paris, France	1/4 de finale double messieurs, Roland Garros - quarter (1/4) final men double              6/3 1/6 6/3	332	Canon 7D; Tamron 70-300 VC USD; Tennis; Paris; Île-de-France; France; 	A man holding a tennis racquet on a tennis court.	A tennis playing tennis on a dirt court. 	Happy man standing on a tennis court holding a racket.	A male tennis player has just finished hitting the ball	A man playing tennis on a red coat in all white.	48.84653	2.250791	France	./database/coco_tag/133418.png	person; tennis racket; 	./database/coco_key/133418.png	./database/coco_stuff/133418.png	clothes; dirt; other; 																																																			
http://flickr.com/photo.gne?id=116732486_d4183fba96_z.jpg	http://farm1.staticflickr.com/49/116732486_d4183fba96_z.jpg	2005-09-24 11:08:31	2006-03-23	Rozafa, the legend of Shkodra castle	allispossible.org.uk	Oxford, UK	Rozafa, who is the legend of Shkodra castle	2039	Albania; Shkodra; Oxfam; Rozafa; legen; sculpture; statue; woman; carry; vase; park; 	A female statue in a sea of green grass next to plant	a statue of a lady carrying a water pitcher	a satute in a field of grass near a plant 	a statue us standing in some green grass	A woman statue holding a pitcher and basket in a garden.	42.05745	19.563903	Albania	./database/coco_tag/470173.png	bicycle; bicycle; 	NULL	./database/coco_stuff/470173.png	door-stuff; fence; grass; house; metal; pavement; plant-other; platform; roof; sky-other; solid-other; tree; wall-concrete; wall-stone; window-other; other; 																																																			
http://flickr.com/photo.gne?id=7751952772_348bb0694b_z.jpg	http://farm8.staticflickr.com/7114/7751952772_348bb0694b_z.jpg	2012-07-28 16:15:20	2012-08-10	St Peter's Church, St Albans, tower	Peter O'Connor aka anemoneprojectors	Stevenage, United Kingdom	28 July 2012	248	St Peter; St Peter's; St Albans; Church; Hertfordshire; Tower; Clock; Listed Building; Grade C; Z981; 	A clock tower is part of an old building.	We are looking up at an old clock tower.	A church tower with a clock in the centre and arched windows	A clock on a bell tower of an old church.	A brick clock tower ascending towards the heavens	51.755404	-0.335212	United Kingdom	./database/coco_tag/247806.png	clock; 	NULL	./database/coco_stuff/247806.png	building-other; clouds; sky-other; other; 																																																			
http://flickr.com/photo.gne?id=9219346283_28dc2e7a71_z.jpg	http://farm8.staticflickr.com/7313/9219346283_28dc2e7a71_z.jpg	2013-06-26 17:27:54	2013-07-06	Clock Tower, St Albans	Peter O'Connor aka anemoneprojectors	Stevenage, United Kingdom	The Clock Tower, St Albans (<a href="http://britishlistedbuildings.co.uk/en-163311-clock-tower-hertfordshire" rel="noreferrer nofollow">Grade I Listed</a>), 26 June 2013...To see my collections, go here: <a href="https://www.flickr.com/photos/anemoneprojectors/collections/">www.flickr.com/photos/anemoneprojectors/collections/</a>	1491	2013; Clock Tower; England; Grade 1; Hertfordshire; Listed; Listed Building; St Albans; Tower; Z981; Kodak Easyshare Z981; Grade one; Grade I; Grade one listed; Grade one listed building; Grade 1 listed; Grade I listed; Grade 1 listed building; Grade I listed building; Building; Kodak; UK; 	A tall red bricked clock tower with three windows.	High stone tower with windows in an old village.	A large multi-story building tower displays a clock	A large brick tower with a clock on top.	A tower building with a clock up high.	51.751255	-0.340687	United Kingdom	./database/coco_tag/245173.png	clock; bicycle; bicycle; 	NULL	./database/coco_stuff/245173.png	building-other; clouds; house; pavement; other; 																																																			
http://flickr.com/photo.gne?id=9119708863_b779907460_z.jpg	http://farm3.staticflickr.com/2874/9119708863_b779907460_z.jpg	2011-08-08 15:39:00	2013-06-23		orientalizing	Toronto, Canada		53	Baroque; Clock tower; Croatia; Rovinj; 	A very tall pink and white clock tower.	Salmon-colored clock tower with Florida architectural features including a window's walk.	A red and white brick building with a clock tower.	A tall building with several windows and two clocks on it.	a big building with a clock at the top of it 	45.082607	13.634346	Croatia	./database/coco_tag/304396.png	clock; clock; 	NULL	./database/coco_stuff/304396.png	building-other; fence; sky-other; other; 																																																			
http://flickr.com/photo.gne?id=7551688628_562524023a_z.jpg	http://farm9.staticflickr.com/8292/7551688628_562524023a_z.jpg	2009-07-10 19:59:23	2012-07-11	A dogs view	Marek Ziolkowski	Norway	<i>View large on black: Press L</i>..<a href="http://www.facebook.com/marekzphoto" rel="noreferrer nofollow">Facebook Page</a> | <a href="http://www.marekziolkowski.com" rel="noreferrer nofollow">Blog &amp; Homepage</a> | <a href="http://www.twitter.com/marekbz" rel="noreferrer nofollow">Twitter</a>..© Marek Ziolkowski Photography	358	52fridays; Firenze; Florence; Italy; LOCATIONS; Toscana; body; dog; dogs view; feet; foot; human; human being; human beings; humans; leg; legs; people; person; vsco; vscofilm; 	A black dog standing between people in line	A small black dog standing behind a crowd of people.	Several people standing around and a black dog with a collar walking around.	A black dog on a leash and people's legs	The black terrier stands about knee high to the group of people near him.	43.769894	11.255336	Italy	./database/coco_tag/554002.png	dog; person; person; person; person; person; person; person; handbag; handbag; person; chair; person; person; 	./database/coco_key/554002.png	./database/coco_stuff/554002.png	building-other; clothes; ground-other; light; plant-other; other; 																																																			
http://flickr.com/photo.gne?id=5563477304_a1c62e89a6_z.jpg	http://farm6.staticflickr.com/5145/5563477304_a1c62e89a6_z.jpg	2011-03-24 13:56:53	2011-03-27	IMG_5309	Lance Fisher	NULL		1060	house; rental; rent; 2827MaryJaneBlvd; Missoula; bathroom; 2827MaryJaneBlvdBathroom; 	A bathroom that has magazine rack and small cabinet.	Compact bathroom area, tub, toilet, magazine area and sink.	Small residential bath room decorated in wood tones	A tissue box on top of a toilet in a bathroom.	an image of a clean full bathroom 	46.897613	-114.052268	United States	./database/coco_tag/147518.png	toilet; sink; toilet; book; 	NULL	./database/coco_stuff/147518.png	cabinet; curtain; floor-tile; furniture-other; metal; mirror-stuff; paper; towel; wall-concrete; wall-tile; other; 																																																			
