LINK	ORIGINAL	DATE	TITLE	DESC	VIEWS	TAG	COCODESC1	COCODESC2	COCODESC3	COCODESC4	COCODESC5	LATITUDE	LONGITUDE	COUNTRY
http://flickr.com/photo.gne?id=8225218510_04ff392494_z.jpg	http://farm9.staticflickr.com/8478/8225218510_04ff392494_z.jpg	2012-11-27	iPod bus in Old Square, Birmingham	Since I got my new iPod Nano 7th Generation, I have kept seeing this bus around town advertising the new iPod's, but haven't been able to get photos of it until now (luckily this time I pulled my mobile phone camera out - as didn't have main camera on me)...Today it was on the 90...Previously spotted it on the 16, 94, and even once in Edgbaston (probably on the 45 or 47 - didn't see the route number, as I was on the no 1 bus)...I quite like my new iPod Nano (had the old 2nd gen for 6 years, and it still works, but was time for an upgrade)...Passing the Post Office and Snow Rock (Cannon House)...Seen on multiple different routes in on evening, so they have them on more than one bus!	3819	old square; birmingham; west midlands; england; united kingdom; great britain; bus; national express west midlands; ipod; ipod nano; ipod shuffle; ipod touch; ipod classic; apple; apple ipod; apple inc; touch screen; post office; snow rock; cannon house; mobile; mobile shots; nokia; birminghamuk; nokia x3-02; 	A double decker bus driving past very tall buildings.	A double decker bus that is parked in front of a big building. 	a double decker bus with a giant iPod advertisement plastered over the entire bus	a yellow green white and red double decker bus and a building	A double decker passenger bus with advertising for a technology product.	52.482401	-1.894615	United Kingdom
http://flickr.com/photo.gne?id=3486587156_7c835722b4_z.jpg	http://farm4.staticflickr.com/3416/3486587156_7c835722b4_z.jpg	2009-04-29	Fishing Boat, Whitby Harbour, North Yorkshire,	Fishing Boat, Whitby Harbour, North Yorkshire,	3207	Fishing Boat; Whitby Harbour; North Yorkshire; boat; harbour; water; Whitby; United Kingdom; freefoto; ian britton; 	A red and white boat floating along a river.	A medium sized red boat going down a waterway.	Small red and white metal ship near a stone embankment.	A boat going through the water with a wall in back.	A red fishing boat moving through the water.	54.488186	-0.614562	United Kingdom
http://flickr.com/photo.gne?id=7084203519_6f6f86ef23_z.jpg	http://farm8.staticflickr.com/7041/7084203519_6f6f86ef23_z.jpg	2012-04-16	Pizza, pizza, pizza...	Restaurante Las Tres Islas, Hotel Riu Emerald Bay.<i>Mazatlán, Sinaloa, México</i>	1090	Hotel; Riu Emerald Bay; Mazatlan; Sinaloa; Mexico; Ciudad; City; Restaurante; Restaurant; Bufe; Buffet; Noche; Night; Comida; Food; Pizza; Color; Fotografia; Photography; Foto; Photo; Imagen; Image; Geoetiquetado; Geotagged; Sony; Alpha; 230; Camara; Camera; Lightroom; Abril; April; 2012; Primavera; Spring; Riu; 	this is a pizza that is sliced up in pieces	a variety of partially eaten pizzas are sitting on several plates.	A counter topped with plates of pizza covered in cheese.	A pizza buffet with many pizza varieties of pizza on plates. 	Large assortment of baked pizzas on counter ready for consumption.	23.302768	-106.487131	Mexico
http://flickr.com/photo.gne?id=3557978366_3d22bc356d_z.jpg	http://farm4.staticflickr.com/3332/3557978366_3d22bc356d_z.jpg	2009-05-23	IMG_9446		64	#tappsInvadesLondon; london; vacation; @solobasssteve; steve lawson; tennis racquet; playing; 	An old person is holding a tennis racket. 	A man holding a tennis racquet in the yard 	a man standing in the grass holding a tennis rackett	A man in a defensive stance holding a racquet.	A long-haired man standing outside holding a racquet with both hands.	51.349056	-0.713682	United Kingdom
http://flickr.com/photo.gne?id=7017616831_24cd0b6131_z.jpg	http://farm8.staticflickr.com/7223/7017616831_24cd0b6131_z.jpg	2012-03-26	Street Scene	I really like this because the moterbikes are parked instead of hurtling through pedestian intersections oblivious to the walk signs.	282	18-200 VR; 75001; D80; France; geo:lat=48.85890405; geo:lon=2.34754980; 2011paris4765; geotagged; LABc; LABf; Les Halles; Paris; Paris 04 Hôtel-de-Ville; Rive Droite; Île-de-France; FRA; VirtualJourney; 	Many small motorbikes are parked along the street. 	Numerous motor scooters parked by backing in facing the street	A line of motor scooters in front of a bar.	A row of parked motorcycles sitting in front of a restaurants.	A group of motorcycles are parked on the street.	48.858902	2.347550	France
http://flickr.com/photo.gne?id=6273496716_e3e3412551_z.jpg	http://farm7.staticflickr.com/6104/6273496716_e3e3412551_z.jpg	2011-10-23	The Horde Featuring Tattoo and cellphone zombies		325	9th; Annual; Toronto; Zombie; Walk; 2011; Nikon; D5000; 	People dressed as zombies walking down the street.	A group of people walking on a city street dressed up like zombies.	Five young people are seen wearing zombie costumes.	A group of people walk down the street dressed as zombies.	A zombie apocalypse is happening on the street.	43.649475	-79.397249	Canada
http://flickr.com/photo.gne?id=7399127544_25d3cd28cf_z.jpg	http://farm6.staticflickr.com/5160/7399127544_25d3cd28cf_z.jpg	2012-06-19	MAN_5210bb	Blacktown City's Paull Keiren and Manly United's Scott Balderson.	146	Manly United; Blacktown City FC; NSW Premier League; round 12; Cromer Park; association football; soccer; 	Two opponents are playing during a soccor game.	a man hitting a soccer ball with his head 	Soccer players try to gain possession of the ball.	a close up of two people playing soccer	Two men jumping up to head a soccer ball.	-33.739936	151.285536	Australia
http://flickr.com/photo.gne?id=478747964_7c8a47a4fe_z.jpg	http://farm1.staticflickr.com/202/478747964_7c8a47a4fe_z.jpg	2007-04-30	IMG_3474 Umbrella Scene Morro Strand State Beach	This image was added to this &quot;trifold&quot; set to identify the time and location of Joyce Cory's related photo at <a href="http://flickr.com/photos/mikebaird/478731229/">flickr.com/photos/mikebaird/478731229/</a>  - I first thought that this was the same subject taken June 6, 2004 on Morro Strand State Beach, Morro Bay, CA, off Azure Street at the same, but in looking more closely it is not the identical subject	690	umbrella; morro; strand; azure; street; 06june2004; joycecory; docentjoyce; mikebaird; trufold; bairdphotos.com; 	Family and friends are together at the beach.	some people at a beach water and a colored umbrella	The crowd is sitting under the umbrella at the beach.	People lay on blankets and sit in chairs on the beach under an umbrella. 	People sitting at the beach watching the waves roll in. 	35.392618	-120.865917	United States
http://flickr.com/photo.gne?id=6644433357_ee12f0a3ee_z.jpg	http://farm8.staticflickr.com/7007/6644433357_ee12f0a3ee_z.jpg	2012-01-06			69	Arthur Ashe Stadium; Flushing; New York; New York City; NY; NYC; Queens; Rafa Nadal; Rafael Nadal; Sports; Tennis; US Open; USTA; Men's Singles; Men's Tennis; 	A man holding a tennis racquet on a tennis court.	A man in white shirt and black shorts playing tennis.	A squinting tennis player stares at a tennis racket.	a male tennis player in a white shirt is holding his racket	A man on a tennis court holding a racket. 	40.749969	-73.847007	United States
http://flickr.com/photo.gne?id=3445950275_8b845904ab_z.jpg	http://farm4.staticflickr.com/3594/3445950275_8b845904ab_z.jpg	2009-04-16	Kevin Gonzalez	At bat.	1016	baseball; kevin gonzalez; texas a&m aggies; texas a&m university; kansas state wildcats; college baseball; tointon family stadium; kansas state university; k-state; big 12 conference; 	A baseball player holding a bat while standing on a field.	A baseball game with a batter ready to swing	A batter, catcher and umpire in a baseball game.	A photo of a person being taken in this picture.
	A baseball game is in action as a batter swings.	39.200483	-96.597762	United States
http://flickr.com/photo.gne?id=7876905220_bc01ac60fe_z.jpg	http://farm9.staticflickr.com/8424/7876905220_bc01ac60fe_z.jpg	2012-08-28	Teddy Bear Parade	Insole Court Teddy Bear's Picnic 2012	506	Cardiff; D80; Events; Insole Court; Places; Teddy Bear's Picnic; Wales; 	A group of families with lots of children in a park.	a group of moms and kids sitting out in a field	Parents and children, some with toys, in a park walking in line. 	A group of people, mostly children, are gathering around a tent.	A crowd of adults and children are at a park.	51.494102	-3.224616	United Kingdom
http://flickr.com/photo.gne?id=8771723390_13dc9d18fa_z.jpg	http://farm9.staticflickr.com/8557/8771723390_13dc9d18fa_z.jpg	2013-05-21	a man's work is never done	no, he wasn't waiting for a train, that's his bike. When he'd finished, he packed all his stuff in the panniers &amp; rode away	80	salisbury; 	the man is working on his laptop while he waits for the train.	A man in a button up shirt sitting by himself. 	a male in a white shirt a bicycle and an orange and white train	A man operates a laptop at a table in a train station.	there is a man sitting at a table using a lap top	51.070533	-1.802895	United Kingdom
http://flickr.com/photo.gne?id=2385411389_bc26c51be4_z.jpg	http://farm4.staticflickr.com/3158/2385411389_bc26c51be4_z.jpg	2008-04-03	Skateboarding in Puyallup		787	Puyallup Skate Park; Puyallup; Skateboard; Skateboarder; Ramp; Wheels; Skate Park; 	A man is doing skateboard tricks on a ramp	A man riding a skateboard up the side of a ramp.	A skateboarder balances on the top of a ramp.	A person with a skate board going getting ready to go down a ramp.	A boy stands at the top of a jump with his skateboard.	47.202142	-122.297841	United States
http://flickr.com/photo.gne?id=214780720_e940cdac88_z.jpg	http://farm1.staticflickr.com/83/214780720_e940cdac88_z.jpg	2006-08-14	Surfer 9139	Long board surfer at Encinitas. See others from this set here <a href="http://flickr.com/photos/casch/sets/72057594140067789/">flickr.com/photos/casch/sets/72057594140067789/</a>	6347	surfer; beach; wave; ocean; sand; surf; curl; surfboard; California; encinitas; sport; action; oceanside; summer; fun; cool; familygetty; canon; 20d; photo; photograph; 	A man riding a wave on top of a surfboard.	A surfer surfing on top of a wave.	A man wearing a black wetsuit surfing in the ocean. 	The young man is surfing in the water	A man surfs at the top of the wave.	33.047288	-117.298010	United States
http://flickr.com/photo.gne?id=5541310422_67a848f2a9_z.jpg	http://farm6.staticflickr.com/5094/5541310422_67a848f2a9_z.jpg	2011-03-19	Rock Park 295		208	2011; Aidan; Ainsworth; Barnstaple; Beckley; board; boy; Devon; England; Estuary; grind; James; Justin Beckley; March; Market; North Devon; Park; Photo; Photographer; Photography; portrait; ramp; River; Rock Park; Skate Park; Skateboard; skating; South; South West; Spring; Tarka Trail; Taw; Town; tube; United Kingdom; Water; West; West Country; wheel; www.beckleybisset.com; 	A kid in a camo shirt riding a skateboard down the street.	Boy riding a skateboard down a road or paved sidewalk 	 A young boy balancing himself on his skateboard.	A young boy riding a skate board downhill.	A small boy rides a skateboard down the walkway.	51.073000	-4.053834	United Kingdom
http://flickr.com/photo.gne?id=2320943284_32fbdba4e2_z.jpg	http://farm4.staticflickr.com/3263/2320943284_32fbdba4e2_z.jpg	2008-03-09	Single	Photo:  Steve B	143	Fukudome; Hohokam; Spring Training; Cubs; MLB; Baseball; Kosuke; #1; Kosuke Fukudome; former chicago cub; 	A batter getting ready to hit his pitch.	a man swings a baseball bat at a ball	A baseball player at the plate hitting a baseball.	A baseball player holding a bat as a ball approaches.	Batter takes a swing at the incoming ball during the baseball game	33.437480	-111.831260	United States
http://flickr.com/photo.gne?id=9192472019_8099077709_z.jpg	http://farm4.staticflickr.com/3733/9192472019_8099077709_z.jpg	2013-07-02	065_313	Skokové závody 30.6.2013 - Dešná | <a href="http://www.krajicek.net" rel="noreferrer nofollow">www.krajicek.net</a>	56	Amarylka; Olga Guevarová; dešná; horse; koně; parkur; show jumping; Jihočeský kraj; Česká republika; 	A woman riding on the back of a brown horse over an obstacle.	A horse rider on a brown horse going over a tall jump.	A woman on a horse jumping a bar on a course.	A female equestrian on a brown horse, jumping over a double hurdle.	The horse is jumping over the poles outside.	48.958220	15.549561	Czech Republic
http://flickr.com/photo.gne?id=8548807847_b61bd0e129_z.jpg	http://farm9.staticflickr.com/8520/8548807847_b61bd0e129_z.jpg	2013-03-11	Derek Jeeter's Second at bat for 2013	He grounded out to first	254	Yankees; Yankee; George Steinbrenner Stadium; Grapefruit League; Baseball; Tampa; Florida; FL; USA; 2013; Jeeter; Derek Jeeter; United States; 	The umpire, catcher, and batter as soon as the batter had swung.	A major league baseball player is swinging the bat to hit the ball.  	Baseball game with batter swinging and large crowd in field	A man swinging a baseball bat as another looks on.	A baseball player swings his bat while the umpire and referee wait behind him.	27.979688	-82.506478	United States
http://flickr.com/photo.gne?id=5597870429_3cb9b03414_z.jpg	http://farm6.staticflickr.com/5105/5597870429_3cb9b03414_z.jpg	2011-04-07	Texting in the Park	Young woman texting in Pritchard Park in downtown Asheville, NC.	14066	Canon; 40D; Ashevile; Downtown; Pritchard; Park; Young; Woman; Girl; Teen; Texting; Cell; Phone; Sitting; Wall; Pretty; Hot; Day; 	A woman with a book bag sits on a ledge with her cell phone.	A beautiful woman sitting on a brick wall.	A girl is sitting on a wall and looking down at her cell phone.	A woman sits on a ledge and looks at her phone.	A girl is sitting on a brick wall using her cell phone.	35.594759	-82.554177	United States
http://flickr.com/photo.gne?id=4352374320_c024d09e1a_z.jpg	http://farm3.staticflickr.com/2689/4352374320_c024d09e1a_z.jpg	2010-02-12	Chinatown, Queens, NYC	Lotus magical electronic toilet seat. This electronic toilet washes your &quot;underside&quot; after you go and then dries your private area with warm air. Oh, the seat is heated too!	108	New York; United States; US; 	A woman with her hand on the seat of an automatic toilet in a display.	A woman standing next to and touching a toilet.	A person holding the toilet seat while looing inside.	A woman standing beside a toilet with the lid up.	A woman standing in front of a white toilet.	40.759333	-73.833667	United States
